name,model,tree_length
ENSG00000187498_AA,LG+F+G,0.728
ENSG00000143178_AA,WAG+F,0.735
ENSG00000108813_AA,WAG+F,1.340
ENSG00000163171_AA,Poisson+F,0.565
ENSG00000085449_AA,JTT+F+G,0.290
ENSG00000169230_AA,WAG+F+G,0.199
ENSG00000050748_AA,LG+F+G,0.092
ENSG00000125319_AA,JTT+F,2.283
ENSG00000073464_AA,JTT+F+G,0.180
ENSG00000152580_AA,JTT+F,2.189
ENSG00000134940_AA,JTT+F,2.151
ENSG00000164794_AA,WAG+F+G,0.293
ENSG00000156304_AA,WAG+F+G,0.486
ENSG00000151014_AA,Poisson+F,0.394
ENSG00000198331_AA,LG+F+G,1.461
ENSG00000082213_AA,Poisson+F,1.099
ENSG00000181019_AA,Poisson+F,0.970
ENSG00000111837_AA,WAG+F+G,1.203
ENSG00000263151_AA,Poisson+F+G,0.322
ENSG00000027001_AA,WAG+F+G,1.283
ENSG00000123307_AA,JTT+F,0.605
ENSG00000100060_AA,Poisson+F+G,1.124
ENSG00000151611_AA,Poisson+F,0.907
ENSG00000181061_AA,LG+F,1.120
ENSG00000180318_AA,FLU+F+G,0.248
ENSG00000125952_AA,JTT+F+G,0.131
ENSG00000167526_AA,WAG+F,0.963
ENSG00000081791_AA,FLU+F+G,1.862
ENSG00000163661_AA,LG+F+G,1.736
ENSG00000264082_AA,LG+F,0.157
ENSG00000088280_AA,LG+F+G,1.128
ENSG00000100985_AA,JTT+F+G,1.669
ENSG00000066777_AA,JTT+F+G,0.185
ENSG00000171492_AA,WAG+F+G,0.395
ENSG00000122008_AA,FLU+F,1.494
ENSG00000149201_AA,FLU+F+G,2.376
ENSG00000167863_AA,Poisson+F+G,1.412
ENSG00000175063_AA,LG+F+G,0.222
ENSG00000267140_AA,FLU+F,2.564
ENSG00000166888_AA,FLU+F,0.792
ENSG00000132522_AA,WAG+F+G,0.305
ENSG00000183386_AA,LG+F,0.190
ENSG00000188001_AA,FLU+F,1.250
ENSG00000253710_AA,Poisson+F+G,1.190
ENSG00000136750_AA,JTT+F,0.315
ENSG00000120833_AA,FLU+F+G,0.393
ENSG00000107779_AA,WAG+F+G,0.232
ENSG00000148908_AA,FLU+F+G,0.774
ENSG00000182645_AA,FLU+F,1.790
ENSG00000123352_AA,JTT+F,1.049
ENSG00000152266_AA,Poisson+F,1.793
ENSG00000166226_AA,JTT+F,0.137
ENSG00000125170_AA,WAG+F+G,0.337
ENSG00000198791_AA,Poisson+F+G,0.033
ENSG00000140548_AA,LG+F+G,0.560
ENSG00000197448_AA,JTT+F,1.782
ENSG00000082269_AA,FLU+F+G,1.055
ENSG00000116745_AA,LG+F,0.256
ENSG00000124089_AA,LG+F+G,1.496
ENSG00000068878_AA,WAG+F,0.229
ENSG00000167987_AA,WAG+F,1.162
ENSG00000087266_AA,Poisson+F,1.263
ENSG00000181804_AA,FLU+F+G,0.650
ENSG00000166073_AA,WAG+F,0.678
ENSG00000148719_AA,Poisson+F+G,0.602
ENSG00000172171_AA,WAG+F,1.743
ENSG00000145569_AA,FLU+F,0.822
ENSG00000011454_AA,JTT+F,0.154
ENSG00000087258_AA,Poisson+F,0.094
ENSG00000134318_AA,WAG+F+G,0.270
ENSG00000163982_AA,JTT+F,1.342
ENSG00000139644_AA,JTT+F,0.574
ENSG00000078668_AA,WAG+F+G,0.246
ENSG00000148795_AA,Poisson+F,2.238
ENSG00000163576_AA,JTT+F,1.819
ENSG00000011478_AA,JTT+F+G,0.923
ENSG00000198353_AA,FLU+F,0.175
ENSG00000170471_AA,LG+F,0.141
ENSG00000197969_AA,LG+F+G,1.177
ENSG00000111615_AA,WAG+F,0.393
ENSG00000153976_AA,WAG+F+G,0.976
ENSG00000124181_AA,WAG+F+G,0.248
ENSG00000007314_AA,WAG+F+G,0.724
ENSG00000004799_AA,LG+F,0.512
ENSG00000166822_AA,FLU+F,0.215
ENSG00000138111_AA,WAG+F,0.636
ENSG00000198053_AA,Poisson+F+G,2.463
ENSG00000182450_AA,Poisson+F,0.695
ENSG00000167978_AA,WAG+F,0.774
ENSG00000124194_AA,WAG+F+G,0.198
ENSG00000104979_AA,WAG+F+G,1.639
ENSG00000110315_AA,WAG+F,0.403
ENSG00000140107_AA,LG+F,1.028
ENSG00000133055_AA,JTT+F,1.176
ENSG00000105270_AA,WAG+F+G,0.131
ENSG00000160796_AA,FLU+F+G,0.920
ENSG00000159842_AA,LG+F+G,0.098
ENSG00000140463_AA,JTT+F,0.762
ENSG00000132394_AA,Poisson+F,0.789
ENSG00000138311_AA,JTT+F,0.759
ENSG00000015520_AA,LG+F+G,1.822
ENSG00000147419_AA,Poisson+F+G,0.295
ENSG00000075539_AA,LG+F+G,0.323
ENSG00000003989_AA,LG+F+G,0.810
ENSG00000001036_AA,LG+F+G,1.467
ENSG00000129226_AA,LG+F,1.849
ENSG00000126457_AA,JTT+F,0.301
ENSG00000111640_AA,WAG+F,0.442
ENSG00000162972_AA,FLU+F+G,1.861
ENSG00000135968_AA,FLU+F+G,1.661
ENSG00000166483_AA,FLU+F,0.446
ENSG00000118434_AA,FLU+F+G,2.104
ENSG00000204624_AA,FLU+F,0.617
ENSG00000151835_AA,FLU+F,0.446
ENSG00000101974_AA,JTT+F+G,0.446
ENSG00000154734_AA,WAG+F,0.744
ENSG00000113838_AA,LG+F+G,0.864
ENSG00000048462_AA,Poisson+F+G,2.084
ENSG00000170476_AA,WAG+F+G,1.976
ENSG00000187151_AA,Poisson+F+G,1.393
ENSG00000126602_AA,WAG+F,0.892
ENSG00000101019_AA,LG+F+G,1.050
ENSG00000171557_AA,Poisson+F,1.474
ENSG00000135837_AA,Poisson+F,1.096
ENSG00000137801_AA,FLU+F,0.307
ENSG00000167183_AA,FLU+F,1.055
ENSG00000177752_AA,LG+F+G,1.557
ENSG00000107819_AA,LG+F,0.370
ENSG00000163297_AA,LG+F,0.756
ENSG00000163673_AA,Poisson+F,1.430
ENSG00000138166_AA,LG+F+G,0.956
ENSG00000163705_AA,Poisson+F+G,0.368
ENSG00000074266_AA,Poisson+F,0.061
ENSG00000038210_AA,Poisson+F+G,1.082
ENSG00000184779_AA,FLU+F,0.843
ENSG00000140854_AA,JTT+F+G,0.323
ENSG00000166435_AA,FLU+F+G,2.127
ENSG00000072315_AA,Poisson+F+G,0.147
ENSG00000090060_AA,JTT+F,0.177
ENSG00000109113_AA,LG+F,0.527
ENSG00000108590_AA,WAG+F,0.062
ENSG00000144229_AA,FLU+F+G,1.072
ENSG00000125895_AA,FLU+F,0.933
ENSG00000157557_AA,FLU+F,0.729
ENSG00000261887_AA,WAG+F,0.442
ENSG00000165271_AA,Poisson+F,0.913
ENSG00000161940_AA,Poisson+F+G,0.717
ENSG00000112079_AA,WAG+F,0.074
ENSG00000107021_AA,FLU+F,0.267
ENSG00000177485_AA,LG+F,0.564
ENSG00000010932_AA,WAG+F+G,1.274
ENSG00000119812_AA,JTT+F+G,0.242
ENSG00000183379_AA,FLU+F+G,0.931
ENSG00000168505_AA,WAG+F+G,0.228
ENSG00000135709_AA,FLU+F+G,1.131
ENSG00000163554_AA,JTT+F+G,1.792
ENSG00000120594_AA,JTT+F,0.468
ENSG00000226492_AA,WAG+F+G,0.907
ENSG00000145920_AA,FLU+F+G,0.145
ENSG00000163541_AA,JTT+F+G,0.630
ENSG00000162706_AA,FLU+F+G,0.389
ENSG00000085662_AA,WAG+F,1.036
ENSG00000079257_AA,LG+F,0.992
ENSG00000119041_AA,Poisson+F+G,0.526
ENSG00000151365_AA,LG+F+G,2.042
ENSG00000124134_AA,FLU+F,0.595
ENSG00000133138_AA,LG+F+G,0.756
ENSG00000147437_AA,LG+F+G,2.240
ENSG00000165916_AA,Poisson+F+G,0.069
ENSG00000087302_AA,LG+F,0.544
ENSG00000175354_AA,FLU+F+G,0.703
ENSG00000017797_AA,WAG+F,0.450
ENSG00000117115_AA,FLU+F+G,0.771
ENSG00000196376_AA,Poisson+F,0.198
ENSG00000153071_AA,LG+F+G,1.126
ENSG00000125434_AA,FLU+F,0.613
ENSG00000115875_AA,Poisson+F,0.042
ENSG00000182557_AA,Poisson+F,1.328
ENSG00000164045_AA,WAG+F+G,0.939
ENSG00000164129_AA,FLU+F+G,0.743
ENSG00000150593_AA,Poisson+F+G,0.256
ENSG00000132361_AA,JTT+F+G,0.348
ENSG00000113456_AA,LG+F,0.554
ENSG00000262968_AA,FLU+F+G,0.800
ENSG00000139330_AA,WAG+F+G,0.666
ENSG00000146350_AA,FLU+F,1.118
ENSG00000136870_AA,WAG+F+G,0.292
ENSG00000126500_AA,Poisson+F+G,0.453
ENSG00000119397_AA,WAG+F,1.232
ENSG00000102900_AA,JTT+F+G,0.261
ENSG00000125733_AA,JTT+F+G,0.485
ENSG00000124574_AA,FLU+F+G,1.072
ENSG00000076242_AA,LG+F,0.695
ENSG00000173402_AA,WAG+F+G,0.630
ENSG00000131759_AA,LG+F+G,0.262
ENSG00000147650_AA,FLU+F,0.371
ENSG00000170248_AA,WAG+F,0.317
ENSG00000109944_AA,WAG+F+G,2.705
ENSG00000169903_AA,Poisson+F+G,1.824
ENSG00000137200_AA,FLU+F+G,0.487
ENSG00000059758_AA,JTT+F,0.054
ENSG00000135930_AA,Poisson+F,0.298
ENSG00000090060_AA,FLU+F+G,0.199
ENSG00000136052_AA,JTT+F+G,0.631
ENSG00000166405_AA,Poisson+F,1.240
ENSG00000161048_AA,JTT+F+G,1.081
ENSG00000107874_AA,FLU+F+G,0.742
ENSG00000184368_AA,Poisson+F,1.064
ENSG00000168453_AA,Poisson+F+G,1.434
ENSG00000160007_AA,Poisson+F,0.179
ENSG00000164867_AA,JTT+F+G,0.414
ENSG00000089116_AA,LG+F+G,0.133
ENSG00000187522_AA,Poisson+F,0.508
ENSG00000120647_AA,FLU+F+G,1.678
ENSG00000124479_AA,LG+F,0.225
ENSG00000155719_AA,FLU+F,1.567
ENSG00000175065_AA,WAG+F+G,1.320
ENSG00000114098_AA,WAG+F,0.055
ENSG00000160602_AA,Poisson+F,0.409
ENSG00000173585_AA,JTT+F+G,1.552
ENSG00000110583_AA,FLU+F+G,0.236
ENSG00000095637_AA,Poisson+F+G,0.944
ENSG00000126775_AA,WAG+F,0.435
ENSG00000102984_AA,Poisson+F+G,0.204
ENSG00000137976_AA,FLU+F,1.713
ENSG00000169045_AA,WAG+F,0.084
ENSG00000170043_AA,LG+F,0.098
ENSG00000166900_AA,FLU+F,0.303
ENSG00000122180_AA,FLU+F,0.444
ENSG00000266292_AA,WAG+F+G,1.327
ENSG00000182197_AA,JTT+F,0.089
ENSG00000236443_AA,WAG+F+G,1.459
ENSG00000186867_AA,WAG+F+G,1.235
ENSG00000135541_AA,FLU+F+G,1.610
ENSG00000152767_AA,Poisson+F,0.468
ENSG00000166292_AA,Poisson+F+G,1.334
ENSG00000168710_AA,JTT+F,0.018
ENSG00000118971_AA,WAG+F+G,0.434
ENSG00000187037_AA,FLU+F,1.458
ENSG00000174917_AA,Poisson+F+G,1.614
ENSG00000168758_AA,WAG+F+G,0.665
ENSG00000092421_AA,FLU+F,0.423
ENSG00000169618_AA,LG+F+G,1.062
ENSG00000166200_AA,Poisson+F,0.007
ENSG00000170178_AA,Poisson+F+G,0.698
ENSG00000105894_AA,JTT+F,0.262
ENSG00000177556_AA,JTT+F,1.298
ENSG00000151917_AA,FLU+F,0.740
ENSG00000076242_AA,WAG+F,0.690
ENSG00000074660_AA,Poisson+F,1.734
ENSG00000099992_AA,LG+F+G,0.917
ENSG00000176658_AA,LG+F,0.281
ENSG00000119632_AA,LG+F,2.575
ENSG00000119314_AA,FLU+F+G,0.379
ENSG00000104093_AA,LG+F+G,0.545
ENSG00000128791_AA,FLU+F,0.354
ENSG00000132622_AA,WAG+F,0.354
ENSG00000144118_AA,WAG+F+G,0.345
ENSG00000103184_AA,Poisson+F,0.876
ENSG00000159625_AA,WAG+F+G,1.419
ENSG00000011523_AA,JTT+F,2.306
ENSG00000158578_AA,Poisson+F+G,0.753
ENSG00000169245_AA,JTT+F,2.347
ENSG00000152661_AA,JTT+F+G,0.190
ENSG00000102981_AA,LG+F+G,0.603
ENSG00000115641_AA,FLU+F+G,0.831
ENSG00000266562_AA,FLU+F,0.458
ENSG00000136068_AA,Poisson+F+G,0.305
ENSG00000089682_AA,LG+F+G,0.654
ENSG00000196659_AA,Poisson+F+G,0.792
ENSG00000162998_AA,LG+F+G,0.989
ENSG00000115738_AA,WAG+F+G,0.582
ENSG00000143409_AA,JTT+F+G,1.230
ENSG00000160401_AA,Poisson+F,2.085
ENSG00000188176_AA,FLU+F,1.178
ENSG00000167699_AA,FLU+F+G,1.282
ENSG00000104055_AA,Poisson+F+G,1.205
ENSG00000108010_AA,WAG+F+G,1.173
ENSG00000144711_AA,JTT+F,0.546
ENSG00000086589_AA,FLU+F,0.012
ENSG00000078403_AA,JTT+F,0.387
ENSG00000101665_AA,JTT+F,0.180
ENSG00000181541_AA,WAG+F+G,0.011
ENSG00000148200_AA,LG+F+G,0.111
ENSG00000035862_AA,JTT+F+G,0.419
ENSG00000138496_AA,FLU+F,3.058
ENSG00000117598_AA,Poisson+F,0.256
ENSG00000172421_AA,Poisson+F,1.732
ENSG00000263298_AA,FLU+F,1.066
ENSG00000172409_AA,FLU+F,0.101
ENSG00000115993_AA,WAG+F,0.750
ENSG00000132688_AA,WAG+F,2.609
ENSG00000167904_AA,LG+F,0.385
ENSG00000146411_AA,WAG+F+G,1.195
ENSG00000169814_AA,FLU+F,1.427
ENSG00000182168_AA,JTT+F,0.166
ENSG00000173726_AA,FLU+F+G,0.339
ENSG00000187866_AA,WAG+F,0.183
ENSG00000118242_AA,Poisson+F+G,0.880
ENSG00000177669_AA,Poisson+F,1.764
ENSG00000079156_AA,JTT+F,0.172
ENSG00000104824_AA,Poisson+F,0.062
ENSG00000138246_AA,JTT+F+G,0.206
ENSG00000145244_AA,JTT+F,1.148
ENSG00000167604_AA,JTT+F,0.752
ENSG00000168497_AA,JTT+F+G,1.637
ENSG00000073712_AA,JTT+F,0.085
ENSG00000103316_AA,Poisson+F+G,0.743
ENSG00000107372_AA,JTT+F+G,0.123
ENSG00000100003_AA,Poisson+F+G,0.693
ENSG00000070610_AA,LG+F,0.818
ENSG00000009844_AA,FLU+F+G,0.706
ENSG00000100146_AA,FLU+F+G,0.170
ENSG00000242732_AA,JTT+F+G,1.428
ENSG00000183778_AA,FLU+F+G,2.695
ENSG00000107798_AA,FLU+F+G,2.606
ENSG00000148690_AA,JTT+F,0.728
ENSG00000074582_AA,JTT+F,0.362
ENSG00000265307_AA,JTT+F,0.119
ENSG00000163155_AA,JTT+F+G,1.080
ENSG00000164930_AA,Poisson+F,0.746
ENSG00000168309_AA,Poisson+F,0.563
ENSG00000117501_AA,FLU+F+G,3.295
ENSG00000146197_AA,JTT+F+G,0.316
ENSG00000157131_AA,LG+F+G,2.247
ENSG00000125618_AA,Poisson+F,0.197
ENSG00000163293_AA,Poisson+F,0.929
ENSG00000129667_AA,JTT+F+G,0.688
ENSG00000105810_AA,WAG+F+G,0.229
ENSG00000139112_AA,Poisson+F+G,0.655
ENSG00000168143_AA,Poisson+F+G,1.405
ENSG00000136999_AA,Poisson+F,0.989
ENSG00000153820_AA,Poisson+F,1.724
ENSG00000134072_AA,Poisson+F,0.258
ENSG00000158352_AA,JTT+F+G,1.431
ENSG00000070778_AA,JTT+F,0.538
ENSG00000134318_AA,JTT+F,0.236
ENSG00000187527_AA,WAG+F+G,1.345
ENSG00000101346_AA,LG+F,0.595
ENSG00000238243_AA,WAG+F+G,1.741
ENSG00000058729_AA,WAG+F,1.254
ENSG00000116157_AA,FLU+F,0.837
ENSG00000100647_AA,LG+F+G,0.634
ENSG00000119431_AA,WAG+F+G,1.977
ENSG00000119812_AA,WAG+F,0.221
ENSG00000262684_AA,FLU+F+G,0.206
ENSG00000111142_AA,Poisson+F,0.256
ENSG00000164061_AA,FLU+F,0.905
ENSG00000170634_AA,JTT+F+G,1.031
ENSG00000140543_AA,Poisson+F+G,0.074
ENSG00000132470_AA,Poisson+F,0.773
ENSG00000100554_AA,LG+F,0.106
ENSG00000165995_AA,FLU+F,0.342
ENSG00000126010_AA,Poisson+F+G,0.609
ENSG00000174796_AA,WAG+F,0.896
ENSG00000057468_AA,JTT+F,0.675
ENSG00000070961_AA,LG+F+G,0.084
ENSG00000181264_AA,FLU+F+G,0.880
ENSG00000164691_AA,JTT+F,1.710
ENSG00000128045_AA,LG+F+G,0.426
ENSG00000109572_AA,JTT+F+G,0.123
ENSG00000158092_AA,LG+F+G,0.124
ENSG00000070831_AA,LG+F+G,0.797
ENSG00000196636_AA,FLU+F+G,1.661
ENSG00000108018_AA,LG+F,0.353
ENSG00000116906_AA,WAG+F,0.971
ENSG00000152904_AA,Poisson+F+G,0.374
ENSG00000143194_AA,Poisson+F+G,0.893
ENSG00000213930_AA,WAG+F+G,0.714
ENSG00000159625_AA,Poisson+F,1.205
ENSG00000120253_AA,FLU+F+G,0.651
ENSG00000148204_AA,WAG+F+G,1.600
ENSG00000170482_AA,FLU+F+G,0.826
ENSG00000115008_AA,FLU+F+G,3.209
ENSG00000164830_AA,WAG+F,0.833
ENSG00000164451_AA,WAG+F+G,1.879
ENSG00000115946_AA,JTT+F+G,0.692
ENSG00000171587_AA,LG+F,0.124
ENSG00000164587_AA,LG+F,0.485
ENSG00000106605_AA,WAG+F+G,0.947
ENSG00000151773_AA,FLU+F+G,2.441
ENSG00000184305_AA,JTT+F+G,1.092
ENSG00000111341_AA,Poisson+F,1.681
ENSG00000142949_AA,JTT+F+G,0.335
ENSG00000153827_AA,WAG+F,0.112
ENSG00000157514_AA,LG+F+G,0.584
ENSG00000124019_AA,WAG+F+G,2.433
ENSG00000198265_AA,LG+F,0.432
ENSG00000089116_AA,WAG+F+G,0.133
ENSG00000174669_AA,LG+F,0.737
ENSG00000104998_AA,FLU+F+G,2.819
ENSG00000153982_AA,FLU+F+G,0.467
ENSG00000116489_AA,WAG+F+G,0.506
ENSG00000130348_AA,WAG+F,0.772
ENSG00000128683_AA,JTT+F+G,0.240
ENSG00000147166_AA,JTT+F+G,0.507
ENSG00000141316_AA,LG+F+G,2.516
ENSG00000124160_AA,FLU+F+G,0.427
ENSG00000132965_AA,LG+F,0.521
ENSG00000170967_AA,WAG+F,1.209
ENSG00000143324_AA,FLU+F,0.285
ENSG00000152582_AA,Poisson+F,1.608
ENSG00000008283_AA,Poisson+F,0.923
ENSG00000170469_AA,JTT+F+G,1.105
ENSG00000119715_AA,FLU+F+G,0.403
ENSG00000172340_AA,LG+F+G,0.621
ENSG00000101843_AA,Poisson+F+G,0.313
ENSG00000120253_AA,LG+F,0.573
ENSG00000115216_AA,WAG+F,0.091
ENSG00000262847_AA,WAG+F,0.405
ENSG00000137656_AA,WAG+F,1.332
ENSG00000145632_AA,JTT+F+G,0.274
ENSG00000155097_AA,FLU+F,0.136
ENSG00000164542_AA,LG+F+G,1.040
ENSG00000111817_AA,FLU+F,0.440
ENSG00000100614_AA,WAG+F,0.222
ENSG00000171757_AA,WAG+F+G,1.947
ENSG00000167941_AA,Poisson+F,0.718
ENSG00000159231_AA,WAG+F+G,1.006
ENSG00000144035_AA,JTT+F,2.992
ENSG00000144820_AA,LG+F,2.711
ENSG00000142871_AA,Poisson+F,0.551
ENSG00000106511_AA,Poisson+F,0.127
ENSG00000082458_AA,WAG+F,0.125
ENSG00000165355_AA,Poisson+F+G,0.468
ENSG00000075461_AA,LG+F,0.283
ENSG00000100441_AA,JTT+F,1.124
ENSG00000166881_AA,JTT+F,0.951
ENSG00000159348_AA,FLU+F+G,0.883
ENSG00000186866_AA,Poisson+F,0.714
ENSG00000159224_AA,WAG+F+G,1.845
ENSG00000128645_AA,JTT+F,1.121
ENSG00000072682_AA,Poisson+F,0.475
ENSG00000171488_AA,Poisson+F,0.158
ENSG00000130816_AA,WAG+F+G,0.938
ENSG00000196358_AA,LG+F+G,0.442
ENSG00000262812_AA,WAG+F,0.624
ENSG00000122507_AA,FLU+F+G,0.721
ENSG00000133858_AA,WAG+F,0.421
ENSG00000122512_AA,FLU+F+G,1.624
ENSG00000104973_AA,JTT+F+G,0.367
ENSG00000180008_AA,LG+F,0.589
ENSG00000089091_AA,JTT+F+G,1.830
ENSG00000130803_AA,WAG+F+G,1.348
ENSG00000196208_AA,LG+F+G,0.953
ENSG00000123901_AA,LG+F+G,0.721
ENSG00000074181_AA,FLU+F+G,0.654
ENSG00000072518_AA,JTT+F+G,0.155
ENSG00000109832_AA,LG+F+G,0.587
ENSG00000136156_AA,JTT+F,0.333
ENSG00000196141_AA,FLU+F,0.776
ENSG00000106780_AA,LG+F,1.151
ENSG00000099810_AA,WAG+F,0.439
ENSG00000128610_AA,JTT+F,0.433
ENSG00000169340_AA,Poisson+F+G,1.902
ENSG00000177889_AA,FLU+F,0.381
ENSG00000138311_AA,Poisson+F+G,0.932
ENSG00000151292_AA,FLU+F,0.065
ENSG00000160991_AA,Poisson+F+G,0.161
ENSG00000173327_AA,FLU+F+G,0.552
ENSG00000006042_AA,Poisson+F+G,0.138
ENSG00000105997_AA,JTT+F+G,0.366
ENSG00000198520_AA,Poisson+F+G,1.339
ENSG00000124251_AA,WAG+F+G,3.290
ENSG00000172175_AA,JTT+F+G,0.654
ENSG00000171148_AA,LG+F,0.057
ENSG00000105982_AA,JTT+F+G,1.819
ENSG00000137962_AA,LG+F+G,1.348
ENSG00000011007_AA,WAG+F,1.098
ENSG00000155893_AA,WAG+F,0.821
ENSG00000132275_AA,Poisson+F,1.462
ENSG00000139579_AA,WAG+F+G,0.844
ENSG00000136856_AA,LG+F,1.175
ENSG00000164619_AA,WAG+F+G,0.538
ENSG00000162670_AA,JTT+F,0.183
ENSG00000165527_AA,JTT+F+G,0.035
ENSG00000133606_AA,JTT+F,0.707
ENSG00000108187_AA,LG+F,1.357
ENSG00000168096_AA,JTT+F+G,0.987
ENSG00000164167_AA,LG+F+G,0.000
ENSG00000058729_AA,LG+F+G,1.452
ENSG00000176986_AA,WAG+F,0.404
ENSG00000163170_AA,WAG+F,0.850
ENSG00000170471_AA,LG+F+G,0.148
ENSG00000164418_AA,LG+F,0.022
ENSG00000064547_AA,Poisson+F+G,0.550
ENSG00000178199_AA,WAG+F,0.993
ENSG00000139618_AA,FLU+F,2.675
ENSG00000115339_AA,WAG+F+G,0.599
ENSG00000110711_AA,Poisson+F+G,0.777
ENSG00000087302_AA,WAG+F+G,0.597
ENSG00000106991_AA,LG+F+G,2.340
ENSG00000145491_AA,FLU+F+G,1.597
ENSG00000172765_AA,LG+F+G,0.573
ENSG00000140030_AA,WAG+F,1.477
ENSG00000176246_AA,JTT+F+G,2.032
ENSG00000168234_AA,WAG+F,0.320
ENSG00000162753_AA,LG+F,2.069
ENSG00000111046_AA,WAG+F,0.222
ENSG00000137200_AA,Poisson+F,0.384
ENSG00000104611_AA,JTT+F,1.367
ENSG00000071243_AA,FLU+F+G,0.148
ENSG00000110713_AA,JTT+F,0.500
ENSG00000114948_AA,JTT+F,0.402
ENSG00000153291_AA,JTT+F+G,0.399
ENSG00000125821_AA,FLU+F+G,0.610
ENSG00000064999_AA,WAG+F+G,0.748
ENSG00000140265_AA,JTT+F,1.167
ENSG00000128585_AA,Poisson+F,0.040
ENSG00000125834_AA,FLU+F+G,0.588
ENSG00000163141_AA,LG+F,1.164
ENSG00000137449_AA,FLU+F+G,0.209
ENSG00000173088_AA,JTT+F,1.854
ENSG00000168061_AA,JTT+F,1.250
ENSG00000094631_AA,WAG+F,1.303
ENSG00000055483_AA,Poisson+F,1.594
ENSG00000115446_AA,LG+F,0.372
ENSG00000185088_AA,WAG+F,0.299
ENSG00000235754_AA,JTT+F,1.108
ENSG00000137270_AA,JTT+F+G,1.702
ENSG00000136897_AA,Poisson+F+G,1.850
ENSG00000109103_AA,FLU+F+G,0.456
ENSG00000108344_AA,JTT+F+G,0.262
ENSG00000184588_AA,WAG+F,0.200
ENSG00000113448_AA,Poisson+F,0.122
ENSG00000118096_AA,WAG+F,0.424
ENSG00000168175_AA,LG+F,0.614
ENSG00000097096_AA,Poisson+F,1.296
ENSG00000122367_AA,Poisson+F,0.686
ENSG00000166596_AA,Poisson+F+G,0.792
ENSG00000197632_AA,LG+F,1.803
ENSG00000009694_AA,Poisson+F+G,0.173
ENSG00000172818_AA,Poisson+F,0.382
ENSG00000148719_AA,JTT+F+G,0.583
ENSG00000100650_AA,LG+F+G,0.049
ENSG00000164111_AA,FLU+F,0.504
ENSG00000119596_AA,WAG+F,0.483
ENSG00000133961_AA,WAG+F+G,0.472
ENSG00000165272_AA,WAG+F+G,0.464
ENSG00000131966_AA,JTT+F,0.278
ENSG00000125864_AA,JTT+F,1.709
ENSG00000196570_AA,LG+F,0.797
ENSG00000183570_AA,LG+F,0.198
ENSG00000090238_AA,LG+F+G,0.119
ENSG00000143850_AA,JTT+F,0.643
ENSG00000138107_AA,WAG+F+G,0.000
ENSG00000198734_AA,Poisson+F+G,1.944
ENSG00000072182_AA,JTT+F+G,0.305
ENSG00000231213_AA,WAG+F+G,0.902
ENSG00000104093_AA,Poisson+F+G,0.556
ENSG00000264522_AA,WAG+F,0.465
ENSG00000106785_AA,WAG+F,1.655
ENSG00000113387_AA,WAG+F,0.225
ENSG00000116194_AA,JTT+F+G,0.562
ENSG00000164144_AA,FLU+F,0.339
ENSG00000204131_AA,FLU+F+G,1.316
ENSG00000125743_AA,FLU+F+G,0.029
ENSG00000112379_AA,Poisson+F+G,0.566
ENSG00000144852_AA,Poisson+F+G,1.598
ENSG00000145907_AA,LG+F+G,0.466
ENSG00000133195_AA,LG+F,0.778
ENSG00000162763_AA,JTT+F+G,1.652
ENSG00000169126_AA,LG+F+G,1.218
ENSG00000145936_AA,Poisson+F,1.000
ENSG00000134452_AA,WAG+F+G,0.904
ENSG00000119862_AA,FLU+F+G,0.108
ENSG00000157538_AA,JTT+F+G,0.441
ENSG00000100522_AA,JTT+F+G,0.157
ENSG00000260527_AA,JTT+F,0.405
ENSG00000082497_AA,LG+F+G,0.793
ENSG00000011332_AA,JTT+F+G,0.228
ENSG00000102780_AA,JTT+F,0.509
ENSG00000135597_AA,WAG+F,0.347
ENSG00000151834_AA,LG+F+G,0.164
ENSG00000148110_AA,FLU+F,0.583
ENSG00000111490_AA,WAG+F+G,1.151
ENSG00000113722_AA,FLU+F,0.846
ENSG00000171495_AA,LG+F,1.225
ENSG00000090661_AA,JTT+F,2.091
ENSG00000075702_AA,FLU+F,1.118
ENSG00000175324_AA,JTT+F+G,0.109
ENSG00000020181_AA,WAG+F,0.751
ENSG00000103994_AA,FLU+F+G,1.438
ENSG00000155287_AA,FLU+F+G,0.183
ENSG00000104611_AA,JTT+F+G,1.550
ENSG00000095794_AA,FLU+F,0.497
ENSG00000152520_AA,WAG+F+G,0.239
ENSG00000166450_AA,JTT+F+G,0.628
ENSG00000128052_AA,LG+F+G,0.887
ENSG00000122359_AA,Poisson+F,0.515
ENSG00000158813_AA,JTT+F,0.310
ENSG00000140948_AA,WAG+F+G,1.082
ENSG00000136546_AA,Poisson+F,1.649
ENSG00000156603_AA,FLU+F,0.270
ENSG00000100325_AA,LG+F+G,0.844
ENSG00000174243_AA,FLU+F,0.221
ENSG00000119139_AA,JTT+F+G,0.909
ENSG00000243667_AA,WAG+F,0.316
ENSG00000102974_AA,WAG+F,0.074
ENSG00000157916_AA,Poisson+F,0.293
ENSG00000171017_AA,JTT+F+G,0.562
ENSG00000180979_AA,JTT+F,0.406
ENSG00000102580_AA,WAG+F,0.299
ENSG00000140943_AA,Poisson+F,0.242
ENSG00000157303_AA,FLU+F,1.765
ENSG00000069943_AA,LG+F+G,1.169
ENSG00000163001_AA,Poisson+F+G,0.943
